"Time","PKG","DRAM","OTHER","GPU"
2025-03-03 14:18:00,0.898,0,4.99,0
2025-03-03 14:18:02,0.898,0,4.99,0
2025-03-03 14:18:04,0.898,0,4.99,0
2025-03-03 14:18:06,0.904,0,5.12,0
2025-03-03 14:18:08,0.904,0,5.12,0
2025-03-03 14:18:10,0.904,0,5.12,0
2025-03-03 14:18:12,0.904,0,5.12,0
2025-03-03 14:18:14,0.904,0,5.12,0
2025-03-03 14:18:16,0.904,0,5.12,0
2025-03-03 14:18:18,0.904,0,5.12,0
2025-03-03 14:18:20,0.904,0,5.12,0
2025-03-03 14:18:22,0.904,0,5.12,0
2025-03-03 14:18:24,0.904,0,5.12,0
2025-03-03 14:18:26,0.904,0,5.12,0
2025-03-03 14:18:28,0.904,0,5.12,0
2025-03-03 14:18:30,0.904,0,5.12,0
2025-03-03 14:18:32,0.904,0,5.12,0
2025-03-03 14:18:34,0.904,0,5.12,0
2025-03-03 14:18:36,0.905,0,5.12,0
2025-03-03 14:18:38,0.905,0,5.12,0
2025-03-03 14:18:40,0.905,0,5.12,0
2025-03-03 14:18:42,0.905,0,5.12,0
2025-03-03 14:18:44,0.905,0,5.12,0
2025-03-03 14:18:46,0.905,0,5.12,0
2025-03-03 14:18:48,0.905,0,5.12,0
2025-03-03 14:18:50,0.905,0,5.12,0
2025-03-03 14:18:52,0.905,0,5.12,0
2025-03-03 14:18:54,0.905,0,5.12,0
2025-03-03 14:18:56,0.905,0,5.12,0
2025-03-03 14:18:58,0.905,0,5.12,0
2025-03-03 14:19:00,0.905,0,5.12,0
2025-03-03 14:19:02,0.905,0,5.12,0
2025-03-03 14:19:04,0.905,0,5.12,0
2025-03-03 14:19:06,0.916,0,5.15,0
2025-03-03 14:19:08,0.916,0,5.15,0
2025-03-03 14:19:10,0.916,0,5.15,0
2025-03-03 14:19:12,0.916,0,5.15,0
2025-03-03 14:19:14,0.916,0,5.15,0
2025-03-03 14:19:16,0.916,0,5.15,0
2025-03-03 14:19:18,0.916,0,5.15,0
